ID,Exp. Mass,%,Hit,Hit Score,# Perms,Theo. Mass,Da,ppm,Hex,HexNAc,Neu5Ac,Fuc,Na+,Perm,Perm Score,hCG alpha,hCG beta
70-27-5,37164.7800,7.8,5,5.04,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,5.04,A1G1/A2S2F,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
70-27-6,37164.7800,7.8,6,4.79,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,4.79,A2S1G1F/A1S1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
70-9-0,37164.7800,7.8,7,4.70,1,37163.8959,0.8841,24,26,19,11,1,1,0,4.70,M6/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
70-27-7,37164.7800,7.8,8,4.37,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,4.37,A1S1/A2S2F,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
70-9-1,37164.7800,7.8,9,3.87,1,37163.8959,0.8841,24,26,19,11,1,1,0,3.87,M6/A2S2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
70-27-8,37164.7800,7.8,10,3.66,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,3.66,A1G1/A2S2,A2S1G1F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
70-27-9,37164.7800,7.8,11,3.59,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,3.59,A1S1/A2S2F,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
70-33-0,37164.7800,7.8,12,3.54,1,37161.8799,2.9001,78,24,17,13,2,1,0,3.54,A2S2F/M7,A3S3F/unmodified/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
70-27-10,37164.7800,7.8,13,3.17,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,3.17,A1G1/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
70-27-11,37164.7800,7.8,14,3.10,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,3.10,A1S1/A2S1G1,A2S1G1F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
70-27-12,37164.7800,7.8,15,2.69,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,2.69,A1S1/A2S1G1,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
70-9-2,37164.7800,7.8,16,2.57,1,37163.8959,0.8841,24,26,19,11,1,1,0,2.57,M7/A3S1G2,A2S1G0/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
70-27-13,37164.7800,7.8,17,2.32,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,2.32,A1G1/A2S2F,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
70-27-14,37164.7800,7.8,18,2.20,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,2.20,A2S1G1F/A1S1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
70-27-15,37164.7800,7.8,19,2.18,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,2.18,A1G1/A2S2F,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
70-27-16,37164.7800,7.8,20,2.07,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,2.07,A2S1G1F/A1S1,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
70-9-3,37164.7800,7.8,21,1.78,1,37163.8959,0.8841,24,26,19,11,1,1,0,1.78,M6/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
70-27-17,37164.7800,7.8,22,1.70,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,1.70,A1G1/A2S2,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
70-9-4,37164.7800,7.8,23,1.67,1,37163.8959,0.8841,24,26,19,11,1,1,0,1.67,M6/A2S2,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
70-27-18,37164.7800,7.8,24,1.50,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,1.50,A2S1G1F/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
70-27-19,37164.7800,7.8,25,1.44,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,1.44,A1S1/A2S1G1,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
70-27-20,37164.7800,7.8,26,1.30,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,1.30,A2G2F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
70-27-21,37164.7800,7.8,27,0.95,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,0.95,A2S1G1F/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
70-27-22,37164.7800,7.8,28,0.82,1,37166.9680,-2.1880,-59,24,20,11,2,0,0,0.82,A2G2F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
71-23-0,37476.3600,7.4,0,54.13,1,37474.2230,2.1370,57,25,20,12,1,0,0,54.13,M5-A1S1/A2S1G0,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
71-23-1,37476.3600,7.4,1,25.23,1,37474.2230,2.1370,57,25,20,12,1,0,0,25.23,M5-A1S1/A2S1G0,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
71-23-2,37476.3600,7.4,2,11.47,1,37474.2230,2.1370,57,25,20,12,1,0,0,11.47,M5-A1S1/A2S1G0,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
71-23-3,37476.3600,7.4,3,9.17,1,37474.2230,2.1370,57,25,20,12,1,0,0,9.17,M5-A1S1/A2S1G0,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
72-43-0,36655.5100,7.3,0,92.97,1,36658.4299,-2.9199,-80,20,17,14,1,1,0,92.97,A2S2/A2S2,unmodified/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
72-43-1,36655.5100,7.3,1,2.89,1,36658.4299,-2.9199,-80,20,17,14,1,1,0,2.89,A1S1/A2S2,unmodified/A2S2F/2 x Core + 3 x S/2 x Core + 3 x S/2 x Core + 3 x S
72-43-2,36655.5100,7.3,2,1.19,1,36658.4299,-2.9199,-80,20,17,14,1,1,0,1.19,unmodified/A2S2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
72-1-0,36655.5100,7.3,3,0.61,1,36655.4910,0.0190,1,23,19,11,1,0,0,0.61,A1G1/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
72-43-3,36655.5100,7.3,4,0.57,1,36658.4299,-2.9199,-80,20,17,14,1,1,0,0.57,A2S2/A3S3,unmodified/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
72-30-0,36655.5100,7.3,5,0.54,1,36657.4789,-1.9689,-54,29,22,6,0,1,0,0.54,M7/A3S3,A3G3/A2G1/2 x Core/2 x Core + 1 x S/2 x Core + 2 x S
72-1-1,36655.5100,7.3,6,0.52,1,36655.4910,0.0190,1,23,19,11,1,0,0,0.52,A1S1/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
72-1-2,36655.5100,7.3,7,0.39,1,36655.4910,0.0190,1,23,19,11,1,0,0,0.39,A1G1/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
72-1-3,36655.5100,7.3,8,0.33,1,36655.4910,0.0190,1,23,19,11,1,0,0,0.33,A1S1/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
73-18-0,37258.3800,7.2,0,35.55,1,37259.9849,-1.6049,-43,23,19,13,1,1,0,35.55,A1S1/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
73-18-1,37258.3800,7.2,1,26.10,1,37259.9849,-1.6049,-43,23,19,13,1,1,0,26.10,M5-A1S1/A2S1G0,A3S3F+LacN1/unmodified/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
73-18-2,37258.3800,7.2,2,20.76,1,37259.9849,-1.6049,-43,23,19,13,1,1,0,20.76,A1G1/A2S2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
73-18-3,37258.3800,7.2,3,17.59,1,37259.9849,-1.6049,-43,23,19,13,1,1,0,17.59,A1S1/A2S1G1,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
74-11-0,37456.9600,7.1,0,29.26,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,29.26,A2G2/A2S1G1,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
74-11-1,37456.9600,7.1,1,7.80,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,7.80,A1S1/A2S2F,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
74-11-2,37456.9600,7.1,2,6.42,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,6.42,A1S1/A2S2F,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
74-11-3,37456.9600,7.1,3,5.53,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,5.53,A1G1/A2S2F,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
74-11-4,37456.9600,7.1,4,5.25,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,5.25,A2S1G1F/A1S1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
74-18-0,37456.9600,7.1,5,4.41,1,37455.1519,1.8081,48,26,19,12,1,1,0,4.41,M7/A3S1G2,A3S3F+LacN1/unmodified/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
74-18-1,37456.9600,7.1,6,4.24,1,37455.1519,1.8081,48,26,19,12,1,1,0,4.24,M6/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
74-11-5,37456.9600,7.1,7,3.72,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,3.72,A1S1/A2S2,A2S1G1F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
74-11-6,37456.9600,7.1,8,3.22,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,3.22,A1S1/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
74-11-7,37456.9600,7.1,9,2.95,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,2.95,A1S1/A2S2F,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
74-11-8,37456.9600,7.1,10,2.77,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,2.77,A1S1/A2S2F,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
74-11-9,37456.9600,7.1,11,2.58,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,2.58,A1G1/A2S2F,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
74-11-10,37456.9600,7.1,12,2.45,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,2.45,A2S1G1F/A1S1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
74-18-2,37456.9600,7.1,13,1.98,1,37455.1519,1.8081,48,26,19,12,1,1,0,1.98,M6/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
74-11-11,37456.9600,7.1,14,1.89,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,1.89,A1G1/A2S2,A2S2F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
74-11-12,37456.9600,7.1,15,1.72,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,1.72,A1S1/A2S2,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
74-11-13,37456.9600,7.1,16,1.60,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,1.60,A1S1/A2S1G1,A2S2F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
74-11-14,37456.9600,7.1,17,1.18,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,1.18,A2S1G1F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
74-11-15,37456.9600,7.1,18,1.17,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,1.17,A1G1/A2S2F,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
74-11-16,37456.9600,7.1,19,1.11,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,1.11,A2S1G1F/A1S1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
74-11-17,37456.9600,7.1,20,0.94,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,0.94,A1G1/A2S2F,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
74-18-3,37456.9600,7.1,21,0.90,1,37455.1519,1.8081,48,26,19,12,1,1,0,0.90,M6/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
74-11-18,37456.9600,7.1,22,0.89,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,0.89,A2S1G1F/A1S1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
74-11-19,37456.9600,7.1,23,0.88,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,0.88,A1G1/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
74-11-20,37456.9600,7.1,24,0.87,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,0.87,A2S2F/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
74-11-21,37456.9600,7.1,25,0.80,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,0.80,A2S1G1F/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
74-11-22,37456.9600,7.1,26,0.75,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,0.75,A2S1G1F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
74-11-23,37456.9600,7.1,27,0.74,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,0.74,A1S1/A2S1G1,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
74-18-4,37456.9600,7.1,28,0.72,1,37455.1519,1.8081,48,26,19,12,1,1,0,0.72,M6/A2S2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
74-11-24,37456.9600,7.1,29,0.70,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,0.70,A2G2F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
74-11-25,37456.9600,7.1,30,0.55,1,37458.2240,-1.2640,-34,24,20,12,2,0,0,0.55,A2S2F/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
75-30-0,36873.5700,7.0,0,13.25,1,36875.7120,-2.1420,-58,24,20,10,2,0,0,13.25,A1S1/A2S2F,A2S1G1/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
75-30-1,36873.5700,7.0,1,12.09,1,36875.7120,-2.1420,-58,24,20,10,2,0,0,12.09,A1G1/A2S2F,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
75-30-2,36873.5700,7.0,2,11.48,1,36875.7120,-2.1420,-58,24,20,10,2,0,0,11.48,A2S1G1F/A1S1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
75-11-0,36873.5700,7.0,3,9.27,1,36872.6399,0.9301,25,26,19,10,1,1,0,9.27,M6/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
75-37-0,36873.5700,7.0,4,7.68,1,36870.6239,2.9461,80,24,17,12,2,1,0,7.68,A2S2F/M7,A3S3F/unmodified/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
75-30-3,36873.5700,7.0,5,7.66,1,36875.7120,-2.1420,-58,24,20,10,2,0,0,7.66,A1G1/A2S2,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
75-30-4,36873.5700,7.0,6,6.49,1,36875.7120,-2.1420,-58,24,20,10,2,0,0,6.49,A1S1/A2S1G1,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
75-10-0,36873.5700,7.0,7,6.18,1,36872.6680,0.9020,24,22,18,13,1,0,0,6.18,M5-A1S1/A2S1G0,A3S3F/unmodified/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
75-30-5,36873.5700,7.0,8,5.24,1,36875.7120,-2.1420,-58,24,20,10,2,0,0,5.24,A1G1/A2S2F,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
75-30-6,36873.5700,7.0,9,4.98,1,36875.7120,-2.1420,-58,24,20,10,2,0,0,4.98,A2S1G1F/A1S1,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
75-30-7,36873.5700,7.0,10,4.30,1,36875.7120,-2.1420,-58,24,20,10,2,0,0,4.30,A1G1/A2S2F,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
75-30-8,36873.5700,7.0,11,4.08,1,36875.7120,-2.1420,-58,24,20,10,2,0,0,4.08,A2S1G1F/A1S1,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
75-11-1,36873.5700,7.0,12,4.02,1,36872.6399,0.9301,25,26,19,10,1,1,0,4.02,M6/A2S2,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
75-11-2,36873.5700,7.0,13,3.29,1,36872.6399,0.9301,25,26,19,10,1,1,0,3.29,M6/A2S2,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
76-28-0,34813.8300,6.7,0,44.87,1,34814.8330,-1.0030,-29,19,16,9,1,0,0,44.87,A2G2/A2S1G1,unmodified/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
76-28-1,34813.8300,6.7,1,16.97,1,34814.8330,-1.0030,-29,19,16,9,1,0,0,16.97,A1G1/A2S2,unmodified/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
76-28-2,34813.8300,6.7,2,14.38,1,34814.8330,-1.0030,-29,19,16,9,1,0,0,14.38,A1S1/A2S1G1,unmodified/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
76-28-3,34813.8300,6.7,3,7.03,1,34814.8330,-1.0030,-29,19,16,9,1,0,0,7.03,A2G2/A2G2,unmodified/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
76-28-4,34813.8300,6.7,4,6.19,1,34814.8330,-1.0030,-29,19,16,9,1,0,0,6.19,A1G1/A2S2,unmodified/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
76-28-5,34813.8300,6.7,5,5.25,1,34814.8330,-1.0030,-29,19,16,9,1,0,0,5.25,A1S1/A2S1G1,unmodified/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
76-28-6,34813.8300,6.7,6,2.87,1,34814.8330,-1.0030,-29,19,16,9,1,0,0,2.87,A1G1/A2S2,unmodified/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
76-28-7,34813.8300,6.7,7,2.43,1,34814.8330,-1.0030,-29,19,16,9,1,0,0,2.43,A1S1/A2S1G1,unmodified/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
77-16-0,36094.2300,6.7,0,100.00,1,36094.9890,-0.7590,-21,19,18,12,1,0,0,100.00,A2S1G1/A2S2,A2G0F/unmodified/2 x Core + 3 x S/2 x Core + 3 x S/2 x Core + 3 x S
78-7-0,38206.4600,6.5,0,48.68,1,38207.8319,-1.3719,-36,24,20,15,1,1,0,48.68,A2S2/A2S2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
78-14-0,38206.4600,6.5,1,13.09,1,38208.8599,-2.3999,-63,24,20,14,3,1,0,13.09,A1S1/A2S2F,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
78-7-1,38206.4600,6.5,2,12.20,1,38207.8319,-1.3719,-36,24,20,15,1,1,0,12.20,A1S1/A2S2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
78-14-1,38206.4600,6.5,3,10.26,1,38208.8599,-2.3999,-63,24,20,14,3,1,0,10.26,A1S1/A2S2F,A2S2F/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
78-14-2,38206.4600,6.5,4,4.35,1,38208.8599,-2.3999,-63,24,20,14,3,1,0,4.35,A2S1G1F/A2S2,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
78-14-3,38206.4600,6.5,5,3.73,1,38208.8599,-2.3999,-63,24,20,14,3,1,0,3.73,A1G1/A2S2F,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
78-14-4,38206.4600,6.5,6,3.54,1,38208.8599,-2.3999,-63,24,20,14,3,1,0,3.54,A2S1G1F/A1S1,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
78-14-5,38206.4600,6.5,7,3.22,1,38208.8599,-2.3999,-63,24,20,14,3,1,0,3.22,A2S2F/A2S1G1,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
78-11-0,38206.4600,6.5,8,0.92,1,38204.8930,1.5670,41,27,22,12,1,0,0,0.92,A3S1G2F/M5-A1G1,A2S2/A2G1/2 x Core + 3 x S/2 x Core + 3 x S/2 x Core + 3 x S
79-15-0,38060.5500,6.4,0,67.52,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,67.52,A2S1G1/A2S2,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
79-15-1,38060.5500,6.4,1,8.64,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,8.64,A1S1/A2S2F,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
79-15-2,38060.5500,6.4,2,6.82,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,6.82,A1S1/A2S2F,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
79-15-3,38060.5500,6.4,3,3.95,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,3.95,A1S1/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
79-15-4,38060.5500,6.4,4,3.10,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,3.10,A1S1/A2S2,A2S2F/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
79-15-5,38060.5500,6.4,5,2.43,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,2.43,A1G1/A2S2F,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
79-15-6,38060.5500,6.4,6,2.31,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,2.31,A2S1G1F/A1S1,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
79-15-7,38060.5500,6.4,7,1.41,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,1.41,A1G1/A2S2,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
79-15-8,38060.5500,6.4,8,1.20,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,1.20,A1S1/A2S1G1,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
79-15-9,38060.5500,6.4,9,1.10,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,1.10,A2S1G1F/A2S2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
79-15-10,38060.5500,6.4,10,0.82,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,0.82,A2S2F/A2S1G1,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
79-15-11,38060.5500,6.4,11,0.70,1,38062.7179,-2.1679,-57,24,20,14,2,1,0,0.70,A2S2F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
80-5-0,39426.0500,5.9,0,49.78,1,39427.9970,-1.9470,-49,27,23,15,2,0,0,49.78,A2S1G1/A3S2G1,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
80-5-1,39426.0500,5.9,1,26.20,1,39427.9970,-1.9470,-49,27,23,15,2,0,0,26.20,A2G2/A3S3,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
80-5-2,39426.0500,5.9,2,16.81,1,39427.9970,-1.9470,-49,27,23,15,2,0,0,16.81,A2S2/A3S1G2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
80-5-3,39426.0500,5.9,3,7.22,1,39427.9970,-1.9470,-49,27,23,15,2,0,0,7.22,A2S2/A3S3,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
81-16-0,37041.6800,5.9,0,18.12,1,37042.8079,-1.1279,-30,24,20,11,1,1,0,18.12,A2S1G1/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
81-16-1,37041.6800,5.9,1,18.03,1,37042.8079,-1.1279,-30,24,20,11,1,1,0,18.03,A2G2/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
